41  65  23  60  19  19  58  12  18  11  23  30  19  54  25  33  72  97  34  40  92  17  85  94  41  70  69  70  83  93  80  96  45  58  85  83  18  68  77  95  34  92  46  26  33  21  18  74  14  25  26  61  28  26  22  61  36  29  41  35  87  15  50  75  31  87  73  28  72  44  96  73  66  77  45  83  79  59  83  86  56  70  19  12  40  78  29  67  85  25  56  19  98  95  92  25  19  66  76  84
28  48  22  25  11  99  83  67  37  26  28  58  64  87  59  48  46  98  19  20  38  87  13  94  41  58  79  17  14  17  97  13  26  44  27  54  98  18  84  60  69  52  74  22  46  26  42  83  47  33  49  95  56  55  86  48  10  96  83  43  75  24  25  72  55  58  35  44  43  76  94  36  56  34  92  93  47  89  19  34  55  55  84  71  51  34  10  38  17  34  73  50  82  48  25  15  53  36  18  91
41  50  36  17  51  67  67  16  46  55  54  81  78  81  26  12  74  12  77  81  90  12  68  77  66  84  21  16  75  34  19  54  53  71  14  49  12  25  29  66  16  77  62  77  51  49  66  12  11  65  52  32  28  62  34  38  62  76  39  52  81  82  94  84  96  89  18  27  75  87  26  59  22  52  36  24  78  70  43  80  12  63  57  30  63  87  80  58  83  76  18  21  44  68  81  26  92  43  83  27
75  67  35  52  73  22  43  19  73  29  66  50  33  33  48  97  13  76  14  26  21  33  61  42  73  22  33  33  77  36  46  88  16  54  28  56  24  80  14  80  58  13  51  54  24  72  82  69  82  85  71  31  48  27  85  79  50  12  64  66  53  46  41  34  62  32  93  97  60  63  45  39  44  23  92  70  16  31  68  10  75  92  90  28  46  85  44  14  60  71  81  35  80  16  82  77  92  64  76  34
14  67  25  80  61  29  26  90  55  17  53  40  72  81  65  13  31  69  39  87  75  80  79  23  76  32  97  86  61  88  72  73  79  63  57  85  97  15  36  35  28  85  29  23  67  71  57  61  44  80  22  24  86  25  18  12  23  35  76  18  42  74  86  17  11  71  98  33  81  75  68  34  23  69  22  22  66  70  72  96  77  26  67  51  55  76  69  29  11  54  95  75  45  23  11  34  61  30  71  85
25  64  72  62  71  26  92  96  73  11  14  25  34  96  23  34  95  44  26  94  90  96  89  44  16  78  92  50  36  65  54  47  31  62  28  97  60  69  82  34  37  64  23  67  69  74  71  84  55  54  37  72  51  47  26  19  75  58  94  13  93  73  87  83  46  16  39  24  20  73  13  55  14  93  86  65  51  79  15  71  19  25  25  32  29  85  57  69  41  23  83  83  11  69  87  94  23  49  55  53
90  39  60  33  11  71  33  37  94  48  74  32  34  49  80  40  52  77  98  28  20  18  14  12  47  98  59  83  64  74  10  73  32  55  73  87  29  55  38  84  32  55  67  14  70  54  89  51  55  18  87  30  83  28  23  82  18  86  71  68  71  72  80  33  95  35  22  39  85  23  27  57  16  57  58  44  90  26  15  52  41  62  25  13  45  78  85  86  66  15  18  81  68  90  28  17  18  25  88  96
46  98  96  71  29  81  38  22  92  28  51  89  33  17  27  41  78  15  27  79  41  21  52  56  89  42  60  88  83  59  96  15  96  61  55  16  70  62  56  45  94  96  54  45  52  95  97  51  91  45  68  11  65  37  63  82  70  24  87  63  68  93  13  33  98  21  87  76  56  34  40  41  86  22  53  15  83  75  41  13  29  93  44  65  27  84  91  48  31  21  73  28  46  53  51  99  46  43  15  74
83  75  80  84  63  81  38  18  84  88  32  67  77  66  98  17  22  31  27  37  24  25  45  47  66  46  81  27  55  39  60  34  84  85  27  50  24  96  45  33  42  79  59  75  50  34  27  35  31  94  58  67  88  26  88  81  17  65  59  33  15  80  86  69  98  27  23  74  25  27  52  94  29  52  88  18  27  17  41  23  60  24  68  72  36  42  35  34  47  17  77  54  98  13  97  66  91  21  49  78
44  17  38  80  64  86  31  72  99  62  15  21  62  43  46  47  64  86  53  28  65  90  57  12  99  62  85  94  20  32  45  84  93  31  73  38  65  21  48  78  50  60  26  12  57  89  77  55  69  99  38  24  38  61  60  40  63  78  47  53  49  47  74  56  32  20  88  14  32  81  40  97  50  25  43  50  14  23  63  72  43  52  25  47  96  25  97  46  39  17  31  88  66  64  97  93  73  37  24  88
69  57  77  13  39  67  43  75  43  89  78  62  63  55  50  97  79  69  54  81  13  22  12  11  74  33  33  60  80  48  47  37  65  47  79  28  93  16  67  65  15  74  39  42  20  85  60  58  72  17  80  69  55  90  60  49  11  19  48  40  17  75  11  29  89  97  29  80  25  75  40  60  37  92  54  47  62  25  29  45  63  13  39  19  37  62  33  29  78  24  94  74  21  97  34  98  75  17  15  75
26  87  36  92  63  40  38  49  36  21  32  70  56  66  80  89  81  73  21  78  85  90  20  92  24  45  44  57  28  88  89  46  68  73  25  44  90  81  33  50  77  70  77  51  80  83  96  28  38  89  82  74  47  43  40  22  34  64  64  42  70  28  10  42  28  31  65  33  67  40  73  81  65  64  89  91  95  36  76  79  84  43  94  14  91  58  66  65  13  68  23  63  53  32  46  15  12  64  83  90
33  45  10  72  69  30  38  30  93  10  28  28  64  25  65  52  74  13  35  52  24  80  52  22  69  29  57  55  28  69  85  26  41  40  74  45  32  52  43  34  73  59  80  29  52  97  63  14  39  69  46  45  86  71  29  63  88  78  69  21  28  43  16  39  99  51  19  54  89  22  57  13  56  60  15  79  92  63  10  65  36  79  79  33  11  52  92  48  23  20  42  35  28  47  26  82  26  32  97  32
92  93  76  45  84  71  95  73  52  97  22  78  84  97  10  83  59  53  92  10  36  67  97  42  33  81  68  33  23  52  70  70  74  90  65  63  47  20  90  92  88  48  68  11  12  73  40  58  48  57  37  37  92  90  75  85  97  59  51  21  23  97  46  30  61  42  12  32  30  64  95  33  86  70  73  59  29  85  31  42  64  77  47  31  43  41  69  46  49  32  14  30  47  22  48  48  74  58  88  39
75  49  13  63  75  81  77  29  76  54  14  83  72  12  18  45  43  85  51  47  84  87  50  53  76  57  83  83  76  62  56  71  68  80  42  23  41  95  43  30  71  64  69  11  20  83  64  80  58  67  80  55  97  29  20  19  96  84  70  38  66  94  45  32  81  18  78  11  27  67  92  32  92  89  78  16  24  65  86  54  62  81  93  34  66  47  48  63  75  35  39  43  60  57  37  24  22  28  55  55
48  77  57  35  96  16  96  25  98  26  27  39  62  22  43  77  14  28  27  60  78  47  75  28  68  60  37  28  79  56  19  95  66  70  15  74  46  92  93  21  59  48  23  74  47  20  30  60  53  26  42  22  86  57  54  25  86  34  32  46  94  19  41  62  52  62  49  97  92  93  73  96  50  38  80  56  34  97  75  75  80  83  22  94  88  32  34  13  70  16  15  44  42  19  27  68  69  75  35  41
46  54  32  18  90  23  59  23  49  73  36  50  85  82  38  73  91  11  70  57  15  33  14  56  18  82  61  21  32  98  54  83  71  31  63  34  81  74  26  87  16  90  55  53  36  86  82  81  97  20  89  48  79  63  43  31  91  81  18  40  17  63  92  74  78  80  94  87  94  63  30  83  53  48  70  42  73  98  28  64  18  54  45  55  55  87  47  22  17  16  16  74  28  42  98  27  64  80  16  23
17  14  86  29  79  75  50  12  72  80  80  22  68  16  36  78  26  90  50  96  90  64  71  16  10  39  80  22  11  45  86  25  87  11  64  95  73  85  11  11  82  26  98  17  34  36  80  19  88  17  31  30  51  72  23  66  13  30  92  93  59  43  80  19  32  87  40  14  31  84  91  58  66  23  41  72  31  79  40  34  89  56  69  55  30  87  94  50  59  24  72  86  71  37  77  55  78  37  51  99
95  72  91  99  67  40  89  22  74  57  96  81  79  82  11  96  82  39  60  46  30  12  73  17  46  86  49  84  88  36  51  34  90  46  69  74  21  33  22  90  34  44  14  92  90  36  75  79  51  61  86  72  23  23  23  54  58  29  66  81  61  34  41  52  90  67  53  20  13  19  23  18  85  82  15  51  62  50  84  50  88  32  58  64  31  81  45  62  20  62  36  20  71  49  82  50  18  65  74  47
17  73  18  93  73  96  29  34  94  52  28  44  45  86  81  88  65  36  38  99  95  44  37  31  69  16  34  56  49  17  35  13  44  74  50  11  66  95  40  58  36  68  27  17  65  44  12  13  43  27  81  58  67  72  45  38  47  87  59  19  30  57  40  97  51  38  45  70  37  54  68  18  41  89  55  86  95  30  86  97  10  70  13  87  21  70  25  80  27  91  34  63  15  52  69  71  54  88  37  21
13  78  27  64  41  47  41  35  95  90  58  38  30  96  74  77  11  54  78  79  96  72  51  54  60  48  77  58  42  80  97  77  50  66  28  54  85  43  88  73  12  10  70  23  67  75  21  82  31  27  96  59  74  33  52  79  11  77  49  74  57  22  12  50  25  19  21  86  71  96  91  77  37  28  58  32  22  19  33  40  46  39  59  49  21  64  73  79  70  11  62  76  22  96  15  85  98  70  99  50
94  29  91  42  63  98  21  87  46  16  93  50  87  69  74  12  22  39  60  61  46  18  68  59  52  24  20  11  62  60  15  47  90  50  95  80  71  19  13  46  87  75  21  86  30  49  54  83  22  89  80  57  20  22  78  25  23  78  57  59  42  29  53  31  28  53  82  91  47  62  67  60  80  96  70  37  74  41  39  26  46  14  72  16  48  46  48  12  44  35  52  77  37  40  37  34  24  41  66  67
13  10  28  44  64  47  93  43  62  62  59  54  22  53  61  54  98  74  89  70  96  64  45  68  50  81  35  77  31  62  60  19  15  98  32  41  23  64  98  67  81  85  59  76  89  80  68  61  12  75  19  46  76  52  82  92  28  86  92  44  29  98  47  38  99  38  42  41  63  34  56  98  43  64  54  26  61  32  40  64  27  39  83  21  97  36  85  62  32  39  91  81  84  72  60  80  80  57  38  22
78  84  33  36  52  84  78  89  19  45  90  54  74  73  72  78  15  21  38  79  19  66  87  61  97  73  66  42  80  27  47  74  25  46  22  31  99  61  39  69  71  93  59  83  55  40  66  57  50  68  66  73  73  30  97  93  43  78  33  56  66  37  55  82  25  57  63  24  79  83  73  12  22  21  59  52  21  60  53  16  17  49  69  40  38  18  86  64  62  46  99  14  37  21  45  20  47  92  90  70
68  56  21  97  18  62  16  27  67  96  90  58  89  50  57  21  97  83  45  34  42  86  91  81  59  68  73  45  76  75  95  34  80  11  86  28  17  50  35  84  26  94  76  78  63  79  26  54  31  62  23  20  43  34  75  19  97  29  90  21  12  65  25  20  68  73  80  96  91  86  16  24  70  66  31  48  34  88  38  66  16  76  79  56  18  88  98  57  12  81  15  57  21  32  98  48  27  85  63  73
98  83  47  57  53  77  30  69  96  14  58  21  85  88  48  76  70  32  40  70  39  78  16  97  44  57  75  97  38  61  44  74  98  14  20  42  64  51  23  45  33  57  79  43  79  74  98  92  15  90  44  13  80  81  66  40  27  85  92  32  26  14  87  80  43  30  54  55  95  97  73  82  25  81  17  28  86  20  49  86  32  40  71  12  79  23  68  53  52  40  11  28  90  81  51  98  13  93  64  21
63  34  71  85  62  34  71  85  42  28  44  11  87  29  61  49  35  94  26  51  41  36  32  83  93  82  12  13  82  19  21  77  21  40  28  36  84  31  74  59  35  38  78  75  55  13  79  75  78  13  41  40  22  17  17  87  61  96  44  54  61  34  66  55  83  59  16  13  40  76  49  24  54  79  70  69  74  72  70  27  91  46  44  48  14  39  83  46  25  45  42  13  21  97  35  83  82  40  51  64
84  43  55  58  16  53  57  74  29  67  27  90  90  84  93  22  93  45  51  62  46  58  81  61  54  24  46  17  75  81  42  89  40  27  65  47  59  67  75  13  44  34  80  42  34  68  46  54  34  47  49  50  41  80  55  85  71  71  49  92  45  69  56  54  55  61  48  90  27  63  35  97  36  32  68  50  95  14  43  79  64  65  78  54  13  11  46  79  20  13  85  21  41  43  12  51  79  72  72  12
75  31  66  93  17  21  31  13  87  71  86  59  35  19  64  15  80  27  65  96  83  60  35  67  11  42  61  94  47  65  39  42  82  26  22  68  49  35  95  77  27  69  32  71  67  46  26  30  88  31  85  15  19  40  89  73  95  19  93  88  40  32  11  19  21  15  97  44  52  24  97  35  90  11  21  18  75  29  11  80  49  24  59  71  38  46  57  38  11  29  73  22  37  44  74  32  47  77  53  25
56  47  73  60  14  89  49  35  98  36  17  37  72  87  39  66  32  86  88  30  94  61  49  25  93  20  76  14  56  59  61  20  25  97  19  52  26  36  55  21  17  14  39  94  53  37  91  71  47  37  46  47  45  26  55  41  75  62  57  18  52  70  88  44  77  33  92  78  14  15  55  40  74  97  95  62  51  78  92  58  32  89  99  43  20  65  37  10  81  50  88  51  95  90  66  55  88  59  34  24
